train_cycle,hits_discovered,acquisition_method,architecture,n_start,seed,dataset,enrichment,id
10,112,Similarity,mlp,16,6,ALDH1,1.0400503129944196,mlp 16 6 ALDH1
11,122,Similarity,mlp,16,6,ALDH1,0.9499859552233008,mlp 16 6 ALDH1
12,129,Similarity,mlp,16,6,ALDH1,0.9492149575339273,mlp 16 6 ALDH1
13,138,Similarity,mlp,16,6,ALDH1,0.8560155559758544,mlp 16 6 ALDH1
14,147,Similarity,mlp,16,6,ALDH1,0.8187194535223523,mlp 16 6 ALDH1
15,156,Similarity,mlp,16,6,ALDH1,0.7862209386406454,mlp 16 6 ALDH1
0,1,Similarity,mlp,16,6,PKM2,0,mlp 16 6 PKM2
1,3,Similarity,mlp,16,6,PKM2,0.8506791599022598,mlp 16 6 PKM2
2,4,Similarity,mlp,16,6,PKM2,1.5178967809420807,mlp 16 6 PKM2
3,5,Similarity,mlp,16,6,PKM2,1.3701502055940646,mlp 16 6 PKM2
4,5,Similarity,mlp,16,6,PKM2,1.2486145840431284,mlp 16 6 PKM2
5,5,Similarity,mlp,16,6,PKM2,2.2937665531203595,mlp 16 6 PKM2
6,5,Similarity,mlp,16,6,PKM2,3.181440831481704,mlp 16 6 PKM2
7,5,Similarity,mlp,16,6,PKM2,4.930919603604723,mlp 16 6 PKM2
8,5,Similarity,mlp,16,6,PKM2,6.9121219538561185,mlp 16 6 PKM2
9,5,Similarity,mlp,16,6,PKM2,7.784854558604467,mlp 16 6 PKM2
10,5,Similarity,mlp,16,6,PKM2,11.001264839327911,mlp 16 6 PKM2
11,5,Similarity,mlp,16,6,PKM2,11.554706677743088,mlp 16 6 PKM2
12,6,Similarity,mlp,16,6,PKM2,10.95519875064803,mlp 16 6 PKM2
13,8,Similarity,mlp,16,6,PKM2,9.720510247455936,mlp 16 6 PKM2
14,10,Similarity,mlp,16,6,PKM2,8.601898527854429,mlp 16 6 PKM2
15,11,Similarity,mlp,16,6,PKM2,7.8997181336577285,mlp 16 6 PKM2
0,1,Similarity,mlp,16,6,VDR,0,mlp 16 6 VDR
1,7,Similarity,mlp,16,6,VDR,0,mlp 16 6 VDR
2,9,Similarity,mlp,16,6,VDR,-0.745994278430409,mlp 16 6 VDR
3,9,Similarity,mlp,16,6,VDR,0,mlp 16 6 VDR
4,9,Similarity,mlp,16,6,VDR,0,mlp 16 6 VDR
5,9,Similarity,mlp,16,6,VDR,0,mlp 16 6 VDR
6,9,Similarity,mlp,16,6,VDR,0,mlp 16 6 VDR
7,9,Similarity,mlp,16,6,VDR,0,mlp 16 6 VDR
8,9,Similarity,mlp,16,6,VDR,0.4435727905096458,mlp 16 6 VDR
9,9,Similarity,mlp,16,6,VDR,0.4154993132342901,mlp 16 6 VDR
10,9,Similarity,mlp,16,6,VDR,0.39076783262109993,mlp 16 6 VDR
11,9,Similarity,mlp,16,6,VDR,0.3688151041618637,mlp 16 6 VDR
12,9,Similarity,mlp,16,6,VDR,0.3491977199149128,mlp 16 6 VDR
13,9,Similarity,mlp,16,6,VDR,0.33156184739098515,mlp 16 6 VDR
14,9,Similarity,mlp,16,6,VDR,0.31562169742949964,mlp 16 6 VDR
15,9,Similarity,mlp,16,6,VDR,0.3011439182326745,mlp 16 6 VDR
0,1,Similarity,mlp,16,7,ALDH1,0,mlp 16 7 ALDH1
1,2,Similarity,mlp,16,7,ALDH1,0.2024975311195753,mlp 16 7 ALDH1
2,10,Similarity,mlp,16,7,ALDH1,0,mlp 16 7 ALDH1
3,23,Similarity,mlp,16,7,ALDH1,-0.17669100341366106,mlp 16 7 ALDH1
4,31,Similarity,mlp,16,7,ALDH1,0.20675927422683937,mlp 16 7 ALDH1
5,42,Similarity,mlp,16,7,ALDH1,0.7344608259175405,mlp 16 7 ALDH1
6,47,Similarity,mlp,16,7,ALDH1,1.6275347572098453,mlp 16 7 ALDH1
7,50,Similarity,mlp,16,7,ALDH1,2.24243899170723,mlp 16 7 ALDH1
8,53,Similarity,mlp,16,7,ALDH1,2.933480989591176,mlp 16 7 ALDH1
9,59,Similarity,mlp,16,7,ALDH1,3.2171455402370785,mlp 16 7 ALDH1
10,62,Similarity,mlp,16,7,ALDH1,3.1795823854400824,mlp 16 7 ALDH1
11,65,Similarity,mlp,16,7,ALDH1,3.1213824243051307,mlp 16 7 ALDH1
12,68,Similarity,mlp,16,7,ALDH1,3.0225002595159265,mlp 16 7 ALDH1
13,71,Similarity,mlp,16,7,ALDH1,3.100164445966608,mlp 16 7 ALDH1
14,77,Similarity,mlp,16,7,ALDH1,2.994789579989657,mlp 16 7 ALDH1
15,90,Similarity,mlp,16,7,ALDH1,2.7215340183714636,mlp 16 7 ALDH1
0,1,Similarity,mlp,16,7,PKM2,0,mlp 16 7 PKM2
1,1,Similarity,mlp,16,7,PKM2,0,mlp 16 7 PKM2
2,2,Similarity,mlp,16,7,PKM2,-0.7589483904710405,mlp 16 7 PKM2
3,2,Similarity,mlp,16,7,PKM2,-0.6850751027970321,mlp 16 7 PKM2
4,2,Similarity,mlp,16,7,PKM2,-0.6243072920215642,mlp 16 7 PKM2
5,2,Similarity,mlp,16,7,PKM2,-0.5734416382800898,mlp 16 7 PKM2
6,2,Similarity,mlp,16,7,PKM2,-0.530240138580284,mlp 16 7 PKM2
7,2,Similarity,mlp,16,7,PKM2,-0.4930919603604724,mlp 16 7 PKM2
8,3,Similarity,mlp,16,7,PKM2,-0.9216162605141491,mlp 16 7 PKM2
9,3,Similarity,mlp,16,7,PKM2,-0.8649838398449409,mlp 16 7 PKM2
10,3,Similarity,mlp,16,7,PKM2,-0.4074542533084411,mlp 16 7 PKM2
11,3,Similarity,mlp,16,7,PKM2,-0.385156889258103,mlp 16 7 PKM2
12,3,Similarity,mlp,16,7,PKM2,-0.3651732916882676,mlp 16 7 PKM2
13,3,Similarity,mlp,16,7,PKM2,-0.34716108026628345,mlp 16 7 PKM2
14,3,Similarity,mlp,16,7,PKM2,-0.33084225107132426,mlp 16 7 PKM2
15,3,Similarity,mlp,16,7,PKM2,-0.31598872534630906,mlp 16 7 PKM2
0,1,Similarity,mlp,16,7,VDR,0,mlp 16 7 VDR
1,2,Similarity,mlp,16,7,VDR,0,mlp 16 7 VDR
2,2,Similarity,mlp,16,7,VDR,0,mlp 16 7 VDR
3,2,Similarity,mlp,16,7,VDR,0,mlp 16 7 VDR
4,2,Similarity,mlp,16,7,VDR,0,mlp 16 7 VDR
5,2,Similarity,mlp,16,7,VDR,0.5563415000760774,mlp 16 7 VDR
6,3,Similarity,mlp,16,7,VDR,1.5386362608110338,mlp 16 7 VDR
7,5,Similarity,mlp,16,7,VDR,2.3785738161988657,mlp 16 7 VDR
8,6,Similarity,mlp,16,7,VDR,2.661436743057877,mlp 16 7 VDR
9,8,Similarity,mlp,16,7,VDR,2.492995879405742,mlp 16 7 VDR
10,9,Similarity,mlp,16,7,VDR,3.9076783262109918,mlp 16 7 VDR
11,9,Similarity,mlp,16,7,VDR,4.0569661457805,mlp 16 7 VDR
12,10,Similarity,mlp,16,7,VDR,3.8411749190640405,mlp 16 7 VDR
13,10,Similarity,mlp,16,7,VDR,3.647180321300833,mlp 16 7 VDR
14,11,Similarity,mlp,16,7,VDR,3.471838671724496,mlp 16 7 VDR
15,12,Similarity,mlp,16,7,VDR,3.312583100559421,mlp 16 7 VDR
0,1,Similarity,mlp,16,8,ALDH1,0,mlp 16 8 ALDH1
1,13,Similarity,mlp,16,8,ALDH1,0,mlp 16 8 ALDH1
2,26,Similarity,mlp,16,8,ALDH1,0.12301993833100466,mlp 16 8 ALDH1
3,36,Similarity,mlp,16,8,ALDH1,0,mlp 16 8 ALDH1
4,41,Similarity,mlp,16,8,ALDH1,0.6891975807561312,mlp 16 8 ALDH1
5,45,Similarity,mlp,16,8,ALDH1,1.016945758962748,mlp 16 8 ALDH1
6,49,Similarity,mlp,16,8,ALDH1,0.9573733865940266,mlp 16 8 ALDH1
7,62,Similarity,mlp,16,8,ALDH1,0.9551129038753015,mlp 16 8 ALDH1
8,75,Similarity,mlp,16,8,ALDH1,0.9900498339870221,mlp 16 8 ALDH1
9,85,Similarity,mlp,16,8,ALDH1,0.9520124557844416,mlp 16 8 ALDH1
10,87,Similarity,mlp,16,8,ALDH1,1.0400503129944196,mlp 16 8 ALDH1
11,93,Similarity,mlp,16,8,ALDH1,1.1671256021314833,mlp 16 8 ALDH1
12,99,Similarity,mlp,16,8,ALDH1,1.0491323214848673,mlp 16 8 ALDH1
13,106,Similarity,mlp,16,8,ALDH1,1.087371111645004,mlp 16 8 ALDH1
14,113,Similarity,mlp,16,8,ALDH1,1.2280791802835282,mlp 16 8 ALDH1
15,122,Similarity,mlp,16,8,ALDH1,1.1490921410901733,mlp 16 8 ALDH1
0,1,Similarity,mlp,16,8,PKM2,0,mlp 16 8 PKM2
1,1,Similarity,mlp,16,8,PKM2,0,mlp 16 8 PKM2
2,1,Similarity,mlp,16,8,PKM2,0,mlp 16 8 PKM2
3,1,Similarity,mlp,16,8,PKM2,0,mlp 16 8 PKM2
4,2,Similarity,mlp,16,8,PKM2,-0.6243072920215642,mlp 16 8 PKM2
5,5,Similarity,mlp,16,8,PKM2,-1.720324914840269,mlp 16 8 PKM2
6,11,Similarity,mlp,16,8,PKM2,-3.7116809700619884,mlp 16 8 PKM2
7,16,Similarity,mlp,16,8,PKM2,-5.4240115639651965,mlp 16 8 PKM2
8,16,Similarity,mlp,16,8,PKM2,-4.608081302570745,mlp 16 8 PKM2
9,16,Similarity,mlp,16,8,PKM2,-4.324919199224706,mlp 16 8 PKM2
10,17,Similarity,mlp,16,8,PKM2,-4.481996786392852,mlp 16 8 PKM2
11,20,Similarity,mlp,16,8,PKM2,-5.007039560355339,mlp 16 8 PKM2
12,20,Similarity,mlp,16,8,PKM2,-4.74725279194748,mlp 16 8 PKM2
13,21,Similarity,mlp,16,8,PKM2,-4.860255123727969,mlp 16 8 PKM2
14,24,Similarity,mlp,16,8,PKM2,-5.293476017141188,mlp 16 8 PKM2
15,24,Similarity,mlp,16,8,PKM2,-5.055819605540945,mlp 16 8 PKM2
0,1,Similarity,mlp,16,8,VDR,0,mlp 16 8 VDR
1,1,Similarity,mlp,16,8,VDR,0,mlp 16 8 VDR
2,1,Similarity,mlp,16,8,VDR,0,mlp 16 8 VDR
3,1,Similarity,mlp,16,8,VDR,0,mlp 16 8 VDR
4,1,Similarity,mlp,16,8,VDR,0,mlp 16 8 VDR
5,1,Similarity,mlp,16,8,VDR,0,mlp 16 8 VDR
6,1,Similarity,mlp,16,8,VDR,0,mlp 16 8 VDR
7,1,Similarity,mlp,16,8,VDR,0,mlp 16 8 VDR
8,1,Similarity,mlp,16,8,VDR,0,mlp 16 8 VDR
9,1,Similarity,mlp,16,8,VDR,0.4154993132342904,mlp 16 8 VDR
10,1,Similarity,mlp,16,8,VDR,0.7815356652421985,mlp 16 8 VDR
11,1,Similarity,mlp,16,8,VDR,0.7376302083237272,mlp 16 8 VDR
12,1,Similarity,mlp,16,8,VDR,0.6983954398298255,mlp 16 8 VDR
13,1,Similarity,mlp,16,8,VDR,0.6631236947819695,mlp 16 8 VDR
14,1,Similarity,mlp,16,8,VDR,0.6312433948589992,mlp 16 8 VDR
15,1,Similarity,mlp,16,8,VDR,0.6022878364653492,mlp 16 8 VDR
0,1,Similarity,mlp,16,9,ALDH1,0,mlp 16 9 ALDH1
1,2,Similarity,mlp,16,9,ALDH1,0,mlp 16 9 ALDH1
2,3,Similarity,mlp,16,9,ALDH1,0.49207975332401843,mlp 16 9 ALDH1
3,7,Similarity,mlp,16,9,ALDH1,0.08834550170683053,mlp 16 9 ALDH1
4,11,Similarity,mlp,16,9,ALDH1,0.8270370969073574,mlp 16 9 ALDH1
5,14,Similarity,mlp,16,9,ALDH1,1.6949095982712477,mlp 16 9 ALDH1
6,20,Similarity,mlp,16,9,ALDH1,1.627534757209845,mlp 16 9 ALDH1
7,25,Similarity,mlp,16,9,ALDH1,1.951752455745182,mlp 16 9 ALDH1
8,30,Similarity,mlp,16,9,ALDH1,2.0534366927138237,mlp 16 9 ALDH1
9,33,Similarity,mlp,16,9,ALDH1,2.1666490373025225,mlp 16 9 ALDH1
10,37,Similarity,mlp,16,9,ALDH1,2.436689304729783,mlp 16 9 ALDH1
11,50,Similarity,mlp,16,9,ALDH1,2.578533307034673,mlp 16 9 ALDH1
12,60,Similarity,mlp,16,9,ALDH1,2.6228308037121675,mlp 16 9 ALDH1
13,65,Similarity,mlp,16,9,ALDH1,2.7299955568959686,mlp 16 9 ALDH1
14,73,Similarity,mlp,16,9,ALDH1,2.714701345889904,mlp 16 9 ALDH1
15,80,Similarity,mlp,16,9,ALDH1,2.661055484629875,mlp 16 9 ALDH1
0,2,Similarity,mlp,16,9,PKM2,0,mlp 16 9 PKM2
1,2,Similarity,mlp,16,9,PKM2,0,mlp 16 9 PKM2
2,2,Similarity,mlp,16,9,PKM2,0.7589483904710403,mlp 16 9 PKM2
3,2,Similarity,mlp,16,9,PKM2,2.0552253083910963,mlp 16 9 PKM2
4,2,Similarity,mlp,16,9,PKM2,1.8729218760646926,mlp 16 9 PKM2
5,2,Similarity,mlp,16,9,PKM2,5.734416382800898,mlp 16 9 PKM2
6,2,Similarity,mlp,16,9,PKM2,6.362881662963408,mlp 16 9 PKM2
7,2,Similarity,mlp,16,9,PKM2,6.41019548468614,mlp 16 9 PKM2
8,2,Similarity,mlp,16,9,PKM2,6.912121953856118,mlp 16 9 PKM2
9,3,Similarity,mlp,16,9,PKM2,6.919870718759529,mlp 16 9 PKM2
10,3,Similarity,mlp,16,9,PKM2,7.741630812860381,mlp 16 9 PKM2
11,3,Similarity,mlp,16,9,PKM2,8.088294674420162,mlp 16 9 PKM2
12,3,Similarity,mlp,16,9,PKM2,8.03381241714189,mlp 16 9 PKM2
13,3,Similarity,mlp,16,9,PKM2,7.984704846124522,mlp 16 9 PKM2
14,3,Similarity,mlp,16,9,PKM2,8.271056276783106,mlp 16 9 PKM2
15,3,Similarity,mlp,16,9,PKM2,8.215706859004035,mlp 16 9 PKM2
0,1,Similarity,mlp,16,9,VDR,0,mlp 16 9 VDR
1,3,Similarity,mlp,16,9,VDR,0.8416293953174283,mlp 16 9 VDR
2,4,Similarity,mlp,16,9,VDR,1.4919885568608175,mlp 16 9 VDR
3,4,Similarity,mlp,16,9,VDR,2.679502766999852,mlp 16 9 VDR
4,5,Similarity,mlp,16,9,VDR,4.2549681212736035,mlp 16 9 VDR
5,6,Similarity,mlp,16,9,VDR,4.450732000608618,mlp 16 9 VDR
6,8,Similarity,mlp,16,9,VDR,3.590151275225746,mlp 16 9 VDR
7,10,Similarity,mlp,16,9,VDR,2.378573816198865,mlp 16 9 VDR
8,11,Similarity,mlp,16,9,VDR,2.217863952548231,mlp 16 9 VDR
9,13,Similarity,mlp,16,9,VDR,3.3239945058743237,mlp 16 9 VDR
10,14,Similarity,mlp,16,9,VDR,4.29844615883209,mlp 16 9 VDR
11,14,Similarity,mlp,16,9,VDR,5.163411458266091,mlp 16 9 VDR
12,15,Similarity,mlp,16,9,VDR,4.88876807880878,mlp 16 9 VDR
13,15,Similarity,mlp,16,9,VDR,4.973427710864772,mlp 16 9 VDR
14,16,Similarity,mlp,16,9,VDR,4.418703764012994,mlp 16 9 VDR
15,17,Similarity,mlp,16,9,VDR,3.914870937024772,mlp 16 9 VDR
0,1,Similarity,mlp,2,0,ALDH1,0,mlp 2 0 ALDH1
1,9,Similarity,mlp,2,0,ALDH1,-0.47166564189392046,mlp 2 0 ALDH1
2,17,Similarity,mlp,2,0,ALDH1,0.5383055688191543,mlp 2 0 ALDH1
3,27,Similarity,mlp,2,0,ALDH1,2.071337680413565,mlp 2 0 ALDH1
4,37,Similarity,mlp,2,0,ALDH1,3.1133278278554437,mlp 2 0 ALDH1
5,50,Similarity,mlp,2,0,ALDH1,3.2937263734474787,mlp 2 0 ALDH1
6,66,Similarity,mlp,2,0,ALDH1,3.3675950823684007,mlp 2 0 ALDH1
7,81,Similarity,mlp,2,0,ALDH1,2.9508764659658904,mlp 2 0 ALDH1
8,92,Similarity,mlp,2,0,ALDH1,2.8600119882789614,mlp 2 0 ALDH1
9,99,Similarity,mlp,2,0,ALDH1,2.9902148996360673,mlp 2 0 ALDH1
10,101,Similarity,mlp,2,0,ALDH1,3.0952068341480645,mlp 2 0 ALDH1
11,106,Similarity,mlp,2,0,ALDH1,3.0156639494617097,mlp 2 0 ALDH1
12,115,Similarity,mlp,2,0,ALDH1,3.0507148720963286,mlp 2 0 ALDH1
13,115,Similarity,mlp,2,0,ALDH1,3.2451136888622205,mlp 2 0 ALDH1
14,116,Similarity,mlp,2,0,ALDH1,3.3030078874445903,mlp 2 0 ALDH1
15,120,Similarity,mlp,2,0,ALDH1,3.3124540715218314,mlp 2 0 ALDH1
0,1,Similarity,mlp,2,0,PKM2,0,mlp 2 0 PKM2
1,1,Similarity,mlp,2,0,PKM2,0,mlp 2 0 PKM2
2,1,Similarity,mlp,2,0,PKM2,0,mlp 2 0 PKM2
3,2,Similarity,mlp,2,0,PKM2,-0.7000476240302645,mlp 2 0 PKM2
4,2,Similarity,mlp,2,0,PKM2,-0.63671732681927,mlp 2 0 PKM2
5,3,Similarity,mlp,2,0,PKM2,-1.1677897393049215,mlp 2 0 PKM2
6,4,Similarity,mlp,2,0,PKM2,-1.6174961438748827,mlp 2 0 PKM2
7,4,Similarity,mlp,2,0,PKM2,-1.502403920643511,mlp 2 0 PKM2
8,4,Similarity,mlp,2,0,PKM2,-1.4026023689874805,mlp 2 0 PKM2
9,4,Similarity,mlp,2,0,PKM2,-1.3152341161625376,mlp 2 0 PKM2
10,4,Similarity,mlp,2,0,PKM2,-1.2381119869724317,mlp 2 0 PKM2
11,4,Similarity,mlp,2,0,PKM2,-1.1695333937210168,mlp 2 0 PKM2
12,4,Similarity,mlp,2,0,PKM2,-1.1081531740149861,mlp 2 0 PKM2
13,4,Similarity,mlp,2,0,PKM2,-1.0528944746659705,mlp 2 0 PKM2
14,4,Similarity,mlp,2,0,PKM2,-1.002885032134175,mlp 2 0 PKM2
15,4,Similarity,mlp,2,0,PKM2,-0.957410788550072,mlp 2 0 PKM2
0,1,Similarity,mlp,2,0,VDR,0,mlp 2 0 VDR
1,4,Similarity,mlp,2,0,VDR,0,mlp 2 0 VDR
2,5,Similarity,mlp,2,0,VDR,-0.765091603843592,mlp 2 0 VDR
3,5,Similarity,mlp,2,0,VDR,-0.6852344412559259,mlp 2 0 VDR
4,5,Similarity,mlp,2,0,VDR,-0.6204720788973614,mlp 2 0 VDR
5,5,Similarity,mlp,2,0,VDR,0,mlp 2 0 VDR
6,5,Similarity,mlp,2,0,VDR,3.1310025542850837,mlp 2 0 VDR
7,5,Similarity,mlp,2,0,VDR,4.834092453707725,mlp 2 0 VDR
8,6,Similarity,mlp,2,0,VDR,4.052297812563975,mlp 2 0 VDR
9,6,Similarity,mlp,2,0,VDR,3.7922142152767773,mlp 2 0 VDR
10,7,Similarity,mlp,2,0,VDR,3.167557661189847,mlp 2 0 VDR
11,7,Similarity,mlp,2,0,VDR,2.9873857430120716,mlp 2 0 VDR
12,7,Similarity,mlp,2,0,VDR,2.8266072192708873,mlp 2 0 VDR
13,8,Similarity,mlp,2,0,VDR,2.3469694458071424,mlp 2 0 VDR
14,8,Similarity,mlp,2,0,VDR,2.2329323328517527,mlp 2 0 VDR
15,8,Similarity,mlp,2,0,VDR,2.1294636298706444,mlp 2 0 VDR
0,1,Similarity,mlp,2,1,ALDH1,0,mlp 2 1 ALDH1
1,4,Similarity,mlp,2,1,ALDH1,-0.23583282094696023,mlp 2 1 ALDH1
2,17,Similarity,mlp,2,1,ALDH1,-1.3457639220478854,mlp 2 1 ALDH1
3,29,Similarity,mlp,2,1,ALDH1,-0.9415171274607115,mlp 2 1 ALDH1
4,47,Similarity,mlp,2,1,ALDH1,-0.8688356728898912,mlp 2 1 ALDH1
5,57,Similarity,mlp,2,1,ALDH1,-0.2940827119149527,mlp 2 1 ALDH1
6,67,Similarity,mlp,2,1,ALDH1,0,mlp 2 1 ALDH1
7,75,Similarity,mlp,2,1,ALDH1,0.4276632559370852,mlp 2 1 ALDH1
8,80,Similarity,mlp,2,1,ALDH1,1.1665838373243131,mlp 2 1 ALDH1
9,94,Similarity,mlp,2,1,ALDH1,1.041535526839529,mlp 2 1 ALDH1
10,104,Similarity,mlp,2,1,ALDH1,1.001390446342021,mlp 2 1 ALDH1
11,106,Similarity,mlp,2,1,ALDH1,1.217332236479956,mlp 2 1 ALDH1
12,112,Similarity,mlp,2,1,ALDH1,1.1440180770361232,mlp 2 1 ALDH1
13,124,Similarity,mlp,2,1,ALDH1,1.0111586131961992,mlp 2 1 ALDH1
14,132,Similarity,mlp,2,1,ALDH1,1.07183699658798,mlp 2 1 ALDH1
15,146,Similarity,mlp,2,1,ALDH1,1.0632568624637972,mlp 2 1 ALDH1
0,1,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
1,1,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
2,1,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
3,1,Similarity,mlp,2,1,PKM2,0.7000476240302645,mlp 2 1 PKM2
4,2,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
5,2,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
6,2,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
7,2,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
8,2,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
9,2,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
10,2,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
11,2,Similarity,mlp,2,1,PKM2,0,mlp 2 1 PKM2
12,2,Similarity,mlp,2,1,PKM2,0.36938439133832857,mlp 2 1 PKM2
13,2,Similarity,mlp,2,1,PKM2,0.7019296497773136,mlp 2 1 PKM2
14,2,Similarity,mlp,2,1,PKM2,0.6685900214227832,mlp 2 1 PKM2
15,2,Similarity,mlp,2,1,PKM2,1.2765477180667628,mlp 2 1 PKM2
0,1,Similarity,mlp,2,1,VDR,0,mlp 2 1 VDR
1,1,Similarity,mlp,2,1,VDR,0,mlp 2 1 VDR
2,1,Similarity,mlp,2,1,VDR,0,mlp 2 1 VDR
3,2,Similarity,mlp,2,1,VDR,-0.6852344412559258,mlp 2 1 VDR
4,2,Similarity,mlp,2,1,VDR,-0.6204720788973616,mlp 2 1 VDR
5,2,Similarity,mlp,2,1,VDR,-0.5668942004140589,mlp 2 1 VDR
6,2,Similarity,mlp,2,1,VDR,-0.521833759047514,mlp 2 1 VDR
7,2,Similarity,mlp,2,1,VDR,-0.4834092453707725,mlp 2 1 VDR
8,2,Similarity,mlp,2,1,VDR,0,mlp 2 1 VDR
9,2,Similarity,mlp,2,1,VDR,0.8427142700615061,mlp 2 1 VDR
10,3,Similarity,mlp,2,1,VDR,1.5837788305949234,mlp 2 1 VDR
11,11,Similarity,mlp,2,1,VDR,-1.1202696536295274,mlp 2 1 VDR
12,11,Similarity,mlp,2,1,VDR,-0.7066518048177222,mlp 2 1 VDR
13,11,Similarity,mlp,2,1,VDR,-0.3352813494010203,mlp 2 1 VDR
14,11,Similarity,mlp,2,1,VDR,-0.3189903332645363,mlp 2 1 VDR
15,11,Similarity,mlp,2,1,VDR,0,mlp 2 1 VDR
0,1,Similarity,mlp,2,2,ALDH1,0,mlp 2 2 ALDH1
1,8,Similarity,mlp,2,2,ALDH1,-0.9433312837878408,mlp 2 2 ALDH1
2,24,Similarity,mlp,2,2,ALDH1,-1.4803403142526739,mlp 2 2 ALDH1
3,30,Similarity,mlp,2,2,ALDH1,-0.9415171274607113,mlp 2 2 ALDH1
4,39,Similarity,mlp,2,2,ALDH1,-0.6516267546674186,mlp 2 2 ALDH1
5,47,Similarity,mlp,2,2,ALDH1,0.2352661695319629,mlp 2 2 ALDH1
6,49,Similarity,mlp,2,2,ALDH1,1.3866567986222833,mlp 2 2 ALDH1
7,53,Similarity,mlp,2,2,ALDH1,1.7106530237483426,mlp 2 2 ALDH1
8,59,Similarity,mlp,2,2,ALDH1,1.919218571081934,mlp 2 2 ALDH1
9,66,Similarity,mlp,2,2,ALDH1,2.1502668941203176,mlp 2 2 ALDH1
10,80,Similarity,mlp,2,2,ALDH1,2.0331260577247092,mlp 2 2 ALDH1
11,94,Similarity,mlp,2,2,ALDH1,1.908998279934477,mlp 2 2 ALDH1
12,104,Similarity,mlp,2,2,ALDH1,1.8812741711260696,mlp 2 2 ALDH1
13,109,Similarity,mlp,2,2,ALDH1,2.163409125908147,mlp 2 2 ALDH1
14,122,Similarity,mlp,2,2,ALDH1,2.187422442016285,mlp 2 2 ALDH1
15,125,Similarity,mlp,2,2,ALDH1,2.351433445833398,mlp 2 2 ALDH1
0,1,Similarity,mlp,2,2,PKM2,0,mlp 2 2 PKM2
1,1,Similarity,mlp,2,2,PKM2,0,mlp 2 2 PKM2
2,1,Similarity,mlp,2,2,PKM2,0,mlp 2 2 PKM2
3,2,Similarity,mlp,2,2,PKM2,-0.7000476240302645,mlp 2 2 PKM2
4,2,Similarity,mlp,2,2,PKM2,-0.63671732681927,mlp 2 2 PKM2
5,4,Similarity,mlp,2,2,PKM2,-1.7516846089573825,mlp 2 2 PKM2
6,4,Similarity,mlp,2,2,PKM2,-1.6174961438748827,mlp 2 2 PKM2
7,5,Similarity,mlp,2,2,PKM2,-2.0032052275246808,mlp 2 2 PKM2
8,6,Similarity,mlp,2,2,PKM2,-2.3376706149791344,mlp 2 2 PKM2
9,6,Similarity,mlp,2,2,PKM2,-2.1920568602708954,mlp 2 2 PKM2
10,6,Similarity,mlp,2,2,PKM2,-2.0635199782873865,mlp 2 2 PKM2
11,7,Similarity,mlp,2,2,PKM2,-2.3390667874420332,mlp 2 2 PKM2
12,7,Similarity,mlp,2,2,PKM2,-2.2163063480299723,mlp 2 2 PKM2
13,7,Similarity,mlp,2,2,PKM2,-2.105788949331942,mlp 2 2 PKM2
14,7,Similarity,mlp,2,2,PKM2,-1.671475053556958,mlp 2 2 PKM2
15,7,Similarity,mlp,2,2,PKM2,-1.5956846475834534,mlp 2 2 PKM2
0,1,Similarity,mlp,2,2,VDR,0,mlp 2 2 VDR
1,2,Similarity,mlp,2,2,VDR,0.8660171700244086,mlp 2 2 VDR
2,4,Similarity,mlp,2,2,VDR,0,mlp 2 2 VDR
3,6,Similarity,mlp,2,2,VDR,0,mlp 2 2 VDR
4,7,Similarity,mlp,2,2,VDR,1.861416236692084,mlp 2 2 VDR
5,9,Similarity,mlp,2,2,VDR,2.834471002070295,mlp 2 2 VDR
6,10,Similarity,mlp,2,2,VDR,3.652836313332597,mlp 2 2 VDR
7,10,Similarity,mlp,2,2,VDR,3.8672739629661805,mlp 2 2 VDR
8,11,Similarity,mlp,2,2,VDR,4.052297812563974,mlp 2 2 VDR
9,11,Similarity,mlp,2,2,VDR,3.7922142152767773,mlp 2 2 VDR
10,12,Similarity,mlp,2,2,VDR,3.563502368838578,mlp 2 2 VDR
11,13,Similarity,mlp,2,2,VDR,2.987385743012072,mlp 2 2 VDR
12,13,Similarity,mlp,2,2,VDR,3.179933121679748,mlp 2 2 VDR
13,13,Similarity,mlp,2,2,VDR,3.0175321446091834,mlp 2 2 VDR
14,13,Similarity,mlp,2,2,VDR,3.1899033326453603,mlp 2 2 VDR
15,13,Similarity,mlp,2,2,VDR,3.6505090797782476,mlp 2 2 VDR
0,1,Similarity,mlp,2,3,ALDH1,0,mlp 2 3 ALDH1
1,5,Similarity,mlp,2,3,ALDH1,0.23583282094696023,mlp 2 3 ALDH1
2,20,Similarity,mlp,2,3,ALDH1,0.5383055688191543,mlp 2 3 ALDH1
