train_cycle,seed,acquisition_method,architecture,bias,metric,value
13,2,BALD (least mutual information),mlp,random,TPSA,60.67
13,2,BALD (least mutual information),mlp,random,TPSA,119.51999999999998
13,2,BALD (least mutual information),mlp,random,TPSA,87.19999999999999
13,2,BALD (least mutual information),mlp,random,TPSA,72.7
13,2,BALD (least mutual information),mlp,random,TPSA,141.63
13,2,BALD (least mutual information),mlp,random,TPSA,81.93
13,2,BALD (least mutual information),mlp,random,TPSA,114.69
13,2,BALD (least mutual information),mlp,random,TPSA,99
13,2,BALD (least mutual information),mlp,random,TPSA,72.70000000000002
13,2,BALD (least mutual information),mlp,random,TPSA,72.7
13,2,BALD (least mutual information),mlp,random,TPSA,104.73
13,2,BALD (least mutual information),mlp,random,TPSA,72.27999999999999
13,2,BALD (least mutual information),mlp,random,TPSA,101.41
14,2,BALD (least mutual information),mlp,random,TPSA,49.56000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,53.85
14,2,BALD (least mutual information),mlp,random,TPSA,91.37
14,2,BALD (least mutual information),mlp,random,TPSA,66.84
14,2,BALD (least mutual information),mlp,random,TPSA,37.38
14,2,BALD (least mutual information),mlp,random,TPSA,123.69
14,2,BALD (least mutual information),mlp,random,TPSA,72.47
14,2,BALD (least mutual information),mlp,random,TPSA,114.94
14,2,BALD (least mutual information),mlp,random,TPSA,63.68
14,2,BALD (least mutual information),mlp,random,TPSA,117.95
14,2,BALD (least mutual information),mlp,random,TPSA,78.48
14,2,BALD (least mutual information),mlp,random,TPSA,91.62
14,2,BALD (least mutual information),mlp,random,TPSA,49.56
14,2,BALD (least mutual information),mlp,random,TPSA,78.47999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,96.94
14,2,BALD (least mutual information),mlp,random,TPSA,78.47999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,63.68
14,2,BALD (least mutual information),mlp,random,TPSA,81.70000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,54.89
14,2,BALD (least mutual information),mlp,random,TPSA,148.67000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,105.23
14,2,BALD (least mutual information),mlp,random,TPSA,31.1
14,2,BALD (least mutual information),mlp,random,TPSA,91.62
14,2,BALD (least mutual information),mlp,random,TPSA,43.99
14,2,BALD (least mutual information),mlp,random,TPSA,69.78999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,63.24
14,2,BALD (least mutual information),mlp,random,TPSA,107.36
14,2,BALD (least mutual information),mlp,random,TPSA,117.38
14,2,BALD (least mutual information),mlp,random,TPSA,101.04999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,76.13
14,2,BALD (least mutual information),mlp,random,TPSA,125.54
14,2,BALD (least mutual information),mlp,random,TPSA,78.48
14,2,BALD (least mutual information),mlp,random,TPSA,63.24
14,2,BALD (least mutual information),mlp,random,TPSA,83.55
14,2,BALD (least mutual information),mlp,random,TPSA,98.79
14,2,BALD (least mutual information),mlp,random,TPSA,98.79
14,2,BALD (least mutual information),mlp,random,TPSA,83.55
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,83.55
14,2,BALD (least mutual information),mlp,random,TPSA,125.09
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,101.04999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,102.01
14,2,BALD (least mutual information),mlp,random,TPSA,102.01
14,2,BALD (least mutual information),mlp,random,TPSA,72.91
14,2,BALD (least mutual information),mlp,random,TPSA,96.43999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,66.32000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,66.32000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,66.32000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,96.43999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,96.43999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,111.24
14,2,BALD (least mutual information),mlp,random,TPSA,94.14
14,2,BALD (least mutual information),mlp,random,TPSA,120.03
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,83.99
14,2,BALD (least mutual information),mlp,random,TPSA,84.93999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,93.73
14,2,BALD (least mutual information),mlp,random,TPSA,83.55
14,2,BALD (least mutual information),mlp,random,TPSA,96.02
14,2,BALD (least mutual information),mlp,random,TPSA,96.02
14,2,BALD (least mutual information),mlp,random,TPSA,96.68999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,55.4
14,2,BALD (least mutual information),mlp,random,TPSA,89.38000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,73.22
14,2,BALD (least mutual information),mlp,random,TPSA,90.41
14,2,BALD (least mutual information),mlp,random,TPSA,72.7
14,2,BALD (least mutual information),mlp,random,TPSA,101.05
14,2,BALD (least mutual information),mlp,random,TPSA,86.78999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,64.63
14,2,BALD (least mutual information),mlp,random,TPSA,92.34
14,2,BALD (least mutual information),mlp,random,TPSA,83.55
14,2,BALD (least mutual information),mlp,random,TPSA,64.63
14,2,BALD (least mutual information),mlp,random,TPSA,111.24
14,2,BALD (least mutual information),mlp,random,TPSA,96.01999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,64.63
14,2,BALD (least mutual information),mlp,random,TPSA,102.01
14,2,BALD (least mutual information),mlp,random,TPSA,103.41
14,2,BALD (least mutual information),mlp,random,TPSA,55.4
14,2,BALD (least mutual information),mlp,random,TPSA,55.4
14,2,BALD (least mutual information),mlp,random,TPSA,96.02
14,2,BALD (least mutual information),mlp,random,TPSA,87.97000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,87.74000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,97.22
14,2,BALD (least mutual information),mlp,random,TPSA,83.55000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,104.08
14,2,BALD (least mutual information),mlp,random,TPSA,107.96
14,2,BALD (least mutual information),mlp,random,TPSA,87.74000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,105.23
14,2,BALD (least mutual information),mlp,random,TPSA,129.49
14,2,BALD (least mutual information),mlp,random,TPSA,89.12
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,144.79
14,2,BALD (least mutual information),mlp,random,TPSA,82.94999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,89.12
14,2,BALD (least mutual information),mlp,random,TPSA,96.97
14,2,BALD (least mutual information),mlp,random,TPSA,94.85
14,2,BALD (least mutual information),mlp,random,TPSA,107.96
14,2,BALD (least mutual information),mlp,random,TPSA,107.96
14,2,BALD (least mutual information),mlp,random,TPSA,88.18
14,2,BALD (least mutual information),mlp,random,TPSA,96.97
14,2,BALD (least mutual information),mlp,random,TPSA,109.62000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,100.61
14,2,BALD (least mutual information),mlp,random,TPSA,96.97
14,2,BALD (least mutual information),mlp,random,TPSA,99
14,2,BALD (least mutual information),mlp,random,TPSA,94.82
14,2,BALD (least mutual information),mlp,random,TPSA,154.17000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,111.46999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,62.06
14,2,BALD (least mutual information),mlp,random,TPSA,92.78
14,2,BALD (least mutual information),mlp,random,TPSA,59.84
14,2,BALD (least mutual information),mlp,random,TPSA,96.97
14,2,BALD (least mutual information),mlp,random,TPSA,109.62
14,2,BALD (least mutual information),mlp,random,TPSA,78.95
14,2,BALD (least mutual information),mlp,random,TPSA,127.35
14,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,70.92
14,2,BALD (least mutual information),mlp,random,TPSA,69.9
14,2,BALD (least mutual information),mlp,random,TPSA,65.72
14,2,BALD (least mutual information),mlp,random,TPSA,83.55000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,69.9
14,2,BALD (least mutual information),mlp,random,TPSA,46.17
14,2,BALD (least mutual information),mlp,random,TPSA,62.3
14,2,BALD (least mutual information),mlp,random,TPSA,69.9
14,2,BALD (least mutual information),mlp,random,TPSA,71.29
14,2,BALD (least mutual information),mlp,random,TPSA,68.54
14,2,BALD (least mutual information),mlp,random,TPSA,80.14999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,55.400000000000006
14,2,BALD (least mutual information),mlp,random,TPSA,46.17
14,2,BALD (least mutual information),mlp,random,TPSA,111.53000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,83.55
14,2,BALD (least mutual information),mlp,random,TPSA,95.07
14,2,BALD (least mutual information),mlp,random,TPSA,111.39
14,2,BALD (least mutual information),mlp,random,TPSA,106.41999999999996
14,2,BALD (least mutual information),mlp,random,TPSA,146.57999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,91.16
14,2,BALD (least mutual information),mlp,random,TPSA,82.17999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,86.78999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,111.53
14,2,BALD (least mutual information),mlp,random,TPSA,135.92
14,2,BALD (least mutual information),mlp,random,TPSA,111.97000000000004
14,2,BALD (least mutual information),mlp,random,TPSA,82.52
14,2,BALD (least mutual information),mlp,random,TPSA,91.16
14,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,46.17
14,2,BALD (least mutual information),mlp,random,TPSA,55.400000000000006
14,2,BALD (least mutual information),mlp,random,TPSA,81.92999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,46.17
14,2,BALD (least mutual information),mlp,random,TPSA,61.94
14,2,BALD (least mutual information),mlp,random,TPSA,91.16
14,2,BALD (least mutual information),mlp,random,TPSA,110.8
14,2,BALD (least mutual information),mlp,random,TPSA,46.17
14,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,62.06
14,2,BALD (least mutual information),mlp,random,TPSA,85.17
14,2,BALD (least mutual information),mlp,random,TPSA,81.7
14,2,BALD (least mutual information),mlp,random,TPSA,112.07000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,95.5
14,2,BALD (least mutual information),mlp,random,TPSA,58.64
14,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,69.63
14,2,BALD (least mutual information),mlp,random,TPSA,101.34
14,2,BALD (least mutual information),mlp,random,TPSA,69.9
14,2,BALD (least mutual information),mlp,random,TPSA,63.91
14,2,BALD (least mutual information),mlp,random,TPSA,63.91
14,2,BALD (least mutual information),mlp,random,TPSA,91.41
14,2,BALD (least mutual information),mlp,random,TPSA,56.49
14,2,BALD (least mutual information),mlp,random,TPSA,43.6
14,2,BALD (least mutual information),mlp,random,TPSA,85.17
14,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,72.7
14,2,BALD (least mutual information),mlp,random,TPSA,73.14
14,2,BALD (least mutual information),mlp,random,TPSA,38.33
14,2,BALD (least mutual information),mlp,random,TPSA,38.33
14,2,BALD (least mutual information),mlp,random,TPSA,73.14
14,2,BALD (least mutual information),mlp,random,TPSA,100.09
14,2,BALD (least mutual information),mlp,random,TPSA,104.73000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,72.70000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,82.52
14,2,BALD (least mutual information),mlp,random,TPSA,56.49
14,2,BALD (least mutual information),mlp,random,TPSA,69.9
14,2,BALD (least mutual information),mlp,random,TPSA,63.91
14,2,BALD (least mutual information),mlp,random,TPSA,82.37
14,2,BALD (least mutual information),mlp,random,TPSA,91.84000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,72.7
14,2,BALD (least mutual information),mlp,random,TPSA,99
14,2,BALD (least mutual information),mlp,random,TPSA,130.69
14,2,BALD (least mutual information),mlp,random,TPSA,75.27
14,2,BALD (least mutual information),mlp,random,TPSA,68.52000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,97.36
14,2,BALD (least mutual information),mlp,random,TPSA,62.06
14,2,BALD (least mutual information),mlp,random,TPSA,60.67
14,2,BALD (least mutual information),mlp,random,TPSA,85.17
14,2,BALD (least mutual information),mlp,random,TPSA,38.33
14,2,BALD (least mutual information),mlp,random,TPSA,111.01000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,81.54
14,2,BALD (least mutual information),mlp,random,TPSA,43.6
14,2,BALD (least mutual information),mlp,random,TPSA,84.96000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,88.16
14,2,BALD (least mutual information),mlp,random,TPSA,62.150000000000006
14,2,BALD (least mutual information),mlp,random,TPSA,60.67
14,2,BALD (least mutual information),mlp,random,TPSA,68.52000000000001
14,2,BALD (least mutual information),mlp,random,TPSA,72.31
14,2,BALD (least mutual information),mlp,random,TPSA,85.59
14,2,BALD (least mutual information),mlp,random,TPSA,99
14,2,BALD (least mutual information),mlp,random,TPSA,77.97
14,2,BALD (least mutual information),mlp,random,TPSA,96.49
14,2,BALD (least mutual information),mlp,random,TPSA,80.98000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,91.63
14,2,BALD (least mutual information),mlp,random,TPSA,60.67
14,2,BALD (least mutual information),mlp,random,TPSA,119.51999999999998
14,2,BALD (least mutual information),mlp,random,TPSA,87.19999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,72.7
14,2,BALD (least mutual information),mlp,random,TPSA,141.63
14,2,BALD (least mutual information),mlp,random,TPSA,81.93
14,2,BALD (least mutual information),mlp,random,TPSA,114.69
14,2,BALD (least mutual information),mlp,random,TPSA,99
14,2,BALD (least mutual information),mlp,random,TPSA,72.70000000000002
14,2,BALD (least mutual information),mlp,random,TPSA,72.7
14,2,BALD (least mutual information),mlp,random,TPSA,104.73
14,2,BALD (least mutual information),mlp,random,TPSA,72.27999999999999
14,2,BALD (least mutual information),mlp,random,TPSA,101.41
14,2,BALD (least mutual information),mlp,random,TPSA,57.690000000000005
14,2,BALD (least mutual information),mlp,random,TPSA,72.7
14,2,BALD (least mutual information),mlp,random,TPSA,85.59
14,2,BALD (least mutual information),mlp,random,TPSA,119.52
14,2,BALD (least mutual information),mlp,random,TPSA,78.27
14,2,BALD (least mutual information),mlp,random,TPSA,114.69
14,2,BALD (least mutual information),mlp,random,TPSA,111.89
14,2,BALD (least mutual information),mlp,random,TPSA,63.05
14,2,BALD (least mutual information),mlp,random,TPSA,69.38
14,2,BALD (least mutual information),mlp,random,TPSA,84.06
14,2,BALD (least mutual information),mlp,random,TPSA,104.27
14,2,BALD (least mutual information),mlp,random,TPSA,75.94
14,2,BALD (least mutual information),mlp,random,TPSA,96.97
14,2,BALD (least mutual information),mlp,random,TPSA,80.98
14,2,BALD (least mutual information),mlp,random,TPSA,81.93
15,2,BALD (least mutual information),mlp,random,TPSA,49.56000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,53.85
15,2,BALD (least mutual information),mlp,random,TPSA,91.37
15,2,BALD (least mutual information),mlp,random,TPSA,66.84
15,2,BALD (least mutual information),mlp,random,TPSA,37.38
15,2,BALD (least mutual information),mlp,random,TPSA,123.69
15,2,BALD (least mutual information),mlp,random,TPSA,72.47
15,2,BALD (least mutual information),mlp,random,TPSA,114.94
15,2,BALD (least mutual information),mlp,random,TPSA,63.68
15,2,BALD (least mutual information),mlp,random,TPSA,117.95
15,2,BALD (least mutual information),mlp,random,TPSA,78.48
15,2,BALD (least mutual information),mlp,random,TPSA,91.62
15,2,BALD (least mutual information),mlp,random,TPSA,49.56
15,2,BALD (least mutual information),mlp,random,TPSA,78.47999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,96.94
15,2,BALD (least mutual information),mlp,random,TPSA,78.47999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,63.68
15,2,BALD (least mutual information),mlp,random,TPSA,81.70000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,54.89
15,2,BALD (least mutual information),mlp,random,TPSA,148.67000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,105.23
15,2,BALD (least mutual information),mlp,random,TPSA,31.1
15,2,BALD (least mutual information),mlp,random,TPSA,91.62
15,2,BALD (least mutual information),mlp,random,TPSA,43.99
15,2,BALD (least mutual information),mlp,random,TPSA,69.78999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,63.24
15,2,BALD (least mutual information),mlp,random,TPSA,107.36
15,2,BALD (least mutual information),mlp,random,TPSA,117.38
15,2,BALD (least mutual information),mlp,random,TPSA,101.04999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,76.13
15,2,BALD (least mutual information),mlp,random,TPSA,125.54
15,2,BALD (least mutual information),mlp,random,TPSA,78.48
15,2,BALD (least mutual information),mlp,random,TPSA,63.24
15,2,BALD (least mutual information),mlp,random,TPSA,83.55
15,2,BALD (least mutual information),mlp,random,TPSA,98.79
15,2,BALD (least mutual information),mlp,random,TPSA,98.79
15,2,BALD (least mutual information),mlp,random,TPSA,83.55
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,83.55
15,2,BALD (least mutual information),mlp,random,TPSA,125.09
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,101.04999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,102.01
15,2,BALD (least mutual information),mlp,random,TPSA,102.01
15,2,BALD (least mutual information),mlp,random,TPSA,72.91
15,2,BALD (least mutual information),mlp,random,TPSA,96.43999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,66.32000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,66.32000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,66.32000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,96.43999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,96.43999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,111.24
15,2,BALD (least mutual information),mlp,random,TPSA,94.14
15,2,BALD (least mutual information),mlp,random,TPSA,120.03
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,83.99
15,2,BALD (least mutual information),mlp,random,TPSA,84.93999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,93.73
15,2,BALD (least mutual information),mlp,random,TPSA,83.55
15,2,BALD (least mutual information),mlp,random,TPSA,96.02
15,2,BALD (least mutual information),mlp,random,TPSA,96.02
15,2,BALD (least mutual information),mlp,random,TPSA,96.68999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,55.4
15,2,BALD (least mutual information),mlp,random,TPSA,89.38000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,73.22
15,2,BALD (least mutual information),mlp,random,TPSA,90.41
15,2,BALD (least mutual information),mlp,random,TPSA,72.7
15,2,BALD (least mutual information),mlp,random,TPSA,101.05
15,2,BALD (least mutual information),mlp,random,TPSA,86.78999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,64.63
15,2,BALD (least mutual information),mlp,random,TPSA,92.34
15,2,BALD (least mutual information),mlp,random,TPSA,83.55
15,2,BALD (least mutual information),mlp,random,TPSA,64.63
15,2,BALD (least mutual information),mlp,random,TPSA,111.24
15,2,BALD (least mutual information),mlp,random,TPSA,96.01999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,64.63
15,2,BALD (least mutual information),mlp,random,TPSA,102.01
15,2,BALD (least mutual information),mlp,random,TPSA,103.41
15,2,BALD (least mutual information),mlp,random,TPSA,55.4
15,2,BALD (least mutual information),mlp,random,TPSA,55.4
15,2,BALD (least mutual information),mlp,random,TPSA,96.02
15,2,BALD (least mutual information),mlp,random,TPSA,87.97000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,87.74000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,97.22
15,2,BALD (least mutual information),mlp,random,TPSA,83.55000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,104.08
15,2,BALD (least mutual information),mlp,random,TPSA,107.96
15,2,BALD (least mutual information),mlp,random,TPSA,87.74000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,105.23
15,2,BALD (least mutual information),mlp,random,TPSA,129.49
15,2,BALD (least mutual information),mlp,random,TPSA,89.12
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,144.79
15,2,BALD (least mutual information),mlp,random,TPSA,82.94999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,89.12
15,2,BALD (least mutual information),mlp,random,TPSA,96.97
15,2,BALD (least mutual information),mlp,random,TPSA,94.85
15,2,BALD (least mutual information),mlp,random,TPSA,107.96
15,2,BALD (least mutual information),mlp,random,TPSA,107.96
15,2,BALD (least mutual information),mlp,random,TPSA,88.18
15,2,BALD (least mutual information),mlp,random,TPSA,96.97
15,2,BALD (least mutual information),mlp,random,TPSA,109.62000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,100.61
15,2,BALD (least mutual information),mlp,random,TPSA,96.97
15,2,BALD (least mutual information),mlp,random,TPSA,99
15,2,BALD (least mutual information),mlp,random,TPSA,94.82
15,2,BALD (least mutual information),mlp,random,TPSA,154.17000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,111.46999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,62.06
15,2,BALD (least mutual information),mlp,random,TPSA,92.78
15,2,BALD (least mutual information),mlp,random,TPSA,59.84
15,2,BALD (least mutual information),mlp,random,TPSA,96.97
15,2,BALD (least mutual information),mlp,random,TPSA,109.62
15,2,BALD (least mutual information),mlp,random,TPSA,78.95
15,2,BALD (least mutual information),mlp,random,TPSA,127.35
15,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,70.92
15,2,BALD (least mutual information),mlp,random,TPSA,69.9
15,2,BALD (least mutual information),mlp,random,TPSA,65.72
15,2,BALD (least mutual information),mlp,random,TPSA,83.55000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,69.9
15,2,BALD (least mutual information),mlp,random,TPSA,46.17
15,2,BALD (least mutual information),mlp,random,TPSA,62.3
15,2,BALD (least mutual information),mlp,random,TPSA,69.9
15,2,BALD (least mutual information),mlp,random,TPSA,71.29
15,2,BALD (least mutual information),mlp,random,TPSA,68.54
15,2,BALD (least mutual information),mlp,random,TPSA,80.14999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,55.400000000000006
15,2,BALD (least mutual information),mlp,random,TPSA,46.17
15,2,BALD (least mutual information),mlp,random,TPSA,111.53000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,83.55
15,2,BALD (least mutual information),mlp,random,TPSA,95.07
15,2,BALD (least mutual information),mlp,random,TPSA,111.39
15,2,BALD (least mutual information),mlp,random,TPSA,106.41999999999996
15,2,BALD (least mutual information),mlp,random,TPSA,146.57999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,91.16
15,2,BALD (least mutual information),mlp,random,TPSA,82.17999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,86.78999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,111.53
15,2,BALD (least mutual information),mlp,random,TPSA,135.92
15,2,BALD (least mutual information),mlp,random,TPSA,111.97000000000004
15,2,BALD (least mutual information),mlp,random,TPSA,82.52
15,2,BALD (least mutual information),mlp,random,TPSA,91.16
15,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,46.17
15,2,BALD (least mutual information),mlp,random,TPSA,55.400000000000006
15,2,BALD (least mutual information),mlp,random,TPSA,81.92999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,46.17
15,2,BALD (least mutual information),mlp,random,TPSA,61.94
15,2,BALD (least mutual information),mlp,random,TPSA,91.16
15,2,BALD (least mutual information),mlp,random,TPSA,110.8
15,2,BALD (least mutual information),mlp,random,TPSA,46.17
15,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,62.06
15,2,BALD (least mutual information),mlp,random,TPSA,85.17
15,2,BALD (least mutual information),mlp,random,TPSA,81.7
15,2,BALD (least mutual information),mlp,random,TPSA,112.07000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,95.5
15,2,BALD (least mutual information),mlp,random,TPSA,58.64
15,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,69.63
15,2,BALD (least mutual information),mlp,random,TPSA,101.34
15,2,BALD (least mutual information),mlp,random,TPSA,69.9
15,2,BALD (least mutual information),mlp,random,TPSA,63.91
15,2,BALD (least mutual information),mlp,random,TPSA,63.91
15,2,BALD (least mutual information),mlp,random,TPSA,91.41
15,2,BALD (least mutual information),mlp,random,TPSA,56.49
15,2,BALD (least mutual information),mlp,random,TPSA,43.6
15,2,BALD (least mutual information),mlp,random,TPSA,85.17
15,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,72.7
15,2,BALD (least mutual information),mlp,random,TPSA,73.14
15,2,BALD (least mutual information),mlp,random,TPSA,38.33
15,2,BALD (least mutual information),mlp,random,TPSA,38.33
15,2,BALD (least mutual information),mlp,random,TPSA,73.14
15,2,BALD (least mutual information),mlp,random,TPSA,100.09
15,2,BALD (least mutual information),mlp,random,TPSA,104.73000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,72.70000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,82.52
15,2,BALD (least mutual information),mlp,random,TPSA,56.49
15,2,BALD (least mutual information),mlp,random,TPSA,69.9
15,2,BALD (least mutual information),mlp,random,TPSA,63.91
15,2,BALD (least mutual information),mlp,random,TPSA,82.37
